JASID,自治体コード,遺跡番号,ふりがな,遺跡名,所在地,時代,種別,主な遺構/概要,主な出土品
13201086300,13201,863,たまにゅーたうん№705いせき,多摩ニュータウン№705遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,縄文土器
13201086400,13201,864,たまにゅーたうん№706いせき,多摩ニュータウン№706遺跡,八王子市 別所,[旧石器時代][縄文時代（早期）][縄文時代（前期）],包蔵地,[縄文時代]土坑,石核　剥片　縄文土器　礫
13201086500,13201,865,たまにゅーたうん№707いせき,多摩ニュータウン№707遺跡,八王子市 別所,[旧石器時代][縄草][縄文時代（早期）][縄文時代（前期）][縄文時代（中期）],包蔵地,[縄文時代]陥し穴　土坑,細石刃　剥片　縄文土器　有茎尖頭器　石器
13201086600,13201,866,たまにゅーたうん№708いせき,多摩ニュータウン№708遺跡,八王子市 別所,[縄文時代（早期）][縄文時代（前期）],包蔵地,[縄文時代]炉穴　[時代不明]土坑,縄文土器　石器
13201086700,13201,867,たまにゅーたうん№711いせき,多摩ニュータウン№711遺跡,八王子市 別所,[縄文時代（早期）][縄文時代（前期）],包蔵地,,縄文土器　石器　土製けつ状耳飾
13201086800,13201,868,たまにゅーたうん№712いせき,多摩ニュータウン№712遺跡,八王子市 別所,[縄文時代（早期）],包蔵地,[縄文時代]土坑,縄文土器　焼礫
13201086900,13201,869,たまにゅーたうん№713いせき,多摩ニュータウン№713遺跡,八王子市 別所,[縄文時代（前期）][縄文時代（中期）][近世],包蔵地,,縄文土器 陶磁器
13201087000,13201,870,たまにゅーたうん№714いせき,多摩ニュータウン№714遺跡,八王子市 別所,[縄文時代?],包蔵地,,縄文土器
13201087100,13201,871,たまにゅーたうん№715いせき,多摩ニュータウン№715遺跡,八王子市 別所,[縄文時代（前期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　土師器　須恵器　陶磁器
13201087200,13201,872,たまにゅーたうん№716いせき,多摩ニュータウン№716遺跡,八王子市 堀之内,[奈良時代][平安時代],包蔵地,,土師器
13201087300,13201,873,たまにゅーたうん№717いせき,多摩ニュータウン№717遺跡,八王子市 堀之内,[縄文時代（前期）][縄文時代（中期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　土師器　須恵器　陶磁器
13201087400,13201,874,たまにゅーたうん№718いせき,多摩ニュータウン№718遺跡,八王子市 堀之内,[中世][近世],包蔵地,,陶磁器
13201087500,13201,875,たまにゅーたうん№719いせき,多摩ニュータウン№719遺跡,八王子市 堀之内,[縄文時代（前期）][奈良時代][平安時代][近世],集落,[縄文時代]土坑　[奈良時代][平安時代]住居　[近世]建物,縄文土器　石器　土師器　須恵器　陶器（緑釉）　陶磁器
13201087600,13201,876,たまにゅーたうん№720いせき,多摩ニュータウン№720遺跡,八王子市 堀之内,[縄文時代（前期）][奈良時代][平安時代][中世][近世],包蔵地,[近世]竪穴状遺構　土坑　井戸　溝,縄文土器　土師器　須恵器　陶磁器　金属製品　銭貨
13201087700,13201,877,たまにゅーたうん№721いせき,多摩ニュータウン№721遺跡,八王子市 堀之内,[旧石器時代][縄文時代（前期）][縄文時代（中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]集石　集石土坑　土坑　[奈良時代][平安時代]住居　集石　土坑　[中世]井戸　土坑　[近世]ピット,細石刃　縄文土器　打斧　石鏃　石皿　磨石　敲石　土師器　須恵器　陶磁器　陶器（灰釉・緑釉）　鉄製品　羽口　銅製品　銭貨
13201087800,13201,878,たまにゅーたうん№722いせき,多摩ニュータウン№722遺跡,八王子市 東中野,[旧石器時代][縄文時代（早期）][縄文時代（前期）][縄文時代（中期）][縄文時代（後期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]焼土　[平安時代]住居　[近世]溝,ナイフ形石器　縄文土器　石器　土師器　須恵器　陶器（灰釉）　陶磁器
13201087900,13201,879,たまにゅーたうん№723いせき,多摩ニュータウン№723遺跡,八王子市 東中野,[縄文時代（前期）][平安時代][中世][近世],集落,[平安時代]住居　[近世]竪穴状遺構　土坑　井戸,縄文土器　石器　土師器　須恵器　陶器（灰釉）　陶磁器　銭貨
13201088000,13201,880,たまにゅーたうん№724いせき,多摩ニュータウン№724遺跡,八王子市 東中野,[縄文時代（前期）][古墳時代][平安時代][近世],包蔵地,,縄文土器　土師器
13201088100,13201,881,たまにゅーたうん№725いせき,多摩ニュータウン№725遺跡,八王子市 堀之内,[奈良時代][平安時代],包蔵地,,土師器　須恵器
13201088200,13201,882,たまにゅーたうん№726いせき,多摩ニュータウン№726遺跡,八王子市 堀之内,[縄文時代（早期）][縄文時代（前期）][縄文時代（中期）][奈良時代][平安時代][近世],包蔵地,[縄文時代]土坑　[近世]焼土　落込み,縄文土器　石器　土師器　須恵器　土師質土器　銭貨
13201088300,13201,883,たまにゅーたうん№727いせき,多摩ニュータウン№727遺跡,八王子市 堀之内,[旧石器時代][縄文時代（早期）][縄文時代（前期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　土坑　[近世]溝,剥片　縄文土器　石器　土師器　陶器（灰釉）
13201088400,13201,884,たまにゅーたうん№728いせき,多摩ニュータウン№728遺跡,八王子市 堀之内,[縄文時代（早期）][縄文時代（前期）][平安時代][中世][近世],集落,[縄文時代]土坑　[平安時代]住居　[近世]土坑,縄文土器　石器　土師器　須恵器　土師質土器　陶磁器　銭貨
13201088500,13201,885,たまにゅーたうん№729いせき,多摩ニュータウン№729遺跡,八王子市 別所,[縄文時代（前期）],包蔵地,,縄文土器
13201088600,13201,886,たまにゅーたうん№730いせき,多摩ニュータウン№730遺跡,八王子市 別所,[縄文時代（前期）][縄文時代（中期）][近世],包蔵地,※多摩市??253遺跡と一連の多摩ニュータウン遺跡,縄文土器　陶磁器
13201088700,13201,887,たまにゅーたうん№731いせき,多摩ニュータウン№731遺跡,八王子市 別所,[縄文時代（前期）][近世],包蔵地,,縄文土器　焼礫　磁器
13201088800,13201,888,たまにゅーたうん№794いせき,多摩ニュータウン№794遺跡,八王子市 堀之内,[奈良時代][平安時代][近世],包蔵地,,土師器
13201089000,13201,890,たまにゅーたうん№796いせき,多摩ニュータウン№796遺跡,八王子市 堀之内,[縄文時代（早期?後期）][古墳時代][奈良時代][平安時代][中世][近世],集落,[縄文時代]住居　敷石住居　集石　集石土坑　炉　焼土　土坑　配石　[古墳時代]住居　[奈良時代]住居　竪穴状遺構　[平安時代]住居　土坑　[中世]建物　竪穴状遺構　ピット　集石　井戸　土坑　水田　墓壙　版築面　溝　道路状遺構　[近世]焼土　炭窯　墓壙,尖頭器　剥片　縄文土器　石器　土製品　硬玉製大珠　土師器　須恵器　刀子　土錘　陶磁器　舶載陶磁器　砥石　石臼　板碑　銭貨
13201089100,13201,891,たまにゅーたうん№797いせき,多摩ニュータウン№797遺跡,八王子市 堀之内,[縄文時代（中期）][近世],包蔵地,,縄文土器
13201089300,13201,893,たまにゅーたうん№800いせき,多摩ニュータウン№800遺跡,八王子市 越野,[縄文時代][奈良時代][平安時代][中世][近世],集落,[平安時代]住居　土坑　[中世][近世]土坑,縄文土器　土師器　須恵器　陶磁器
13201089400,13201,894,たまにゅーたうん№801いせき,多摩ニュータウン№801遺跡,八王子市 越野,[縄文時代（前期）][奈良時代][平安時代][中世][近世],包蔵地,[縄文時代]集石　[平安時代][中世]溝　[近世]溝,縄文土器　打斧　礫器　石皿　磨石　土師器　須恵器　陶器（緑釉）　土製紡錘車　陶磁器　舶載陶磁器　銭貨　漆器
13201089500,13201,895,たまにゅーたうん№802いせき,多摩ニュータウン№802遺跡,八王子市 下柚木,[縄文時代（前期?後期）][古墳時代][奈良時代][中世][近世],集落,[縄文時代]土坑　[奈良時代][平安時代]住居　ピット　溝　[近世]水路,縄文土器　石器　土師器　須恵器　土師質土器　陶器（灰釉）　陶磁器　鉄製品　紡錘車
13201089600,13201,896,たまにゅーたうん№803いせき,多摩ニュータウン№803遺跡,八王子市 下柚木,[縄文時代（前期?後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世],包蔵地,[古墳時代]土坑,縄文土器　礫器　石鏃　弥生土器　土師器　須恵器　陶器（灰釉・緑釉）　陶磁器
13201089700,13201,897,たまにゅーたうん№804いせき,多摩ニュータウン№804遺跡,八王子市 上柚木　 下柚木,[縄文時代（早期?中期）],包蔵地,[縄文時代]竪穴状遺構　土坑,縄文土器　打斧　石鏃　磨石
13201089800,13201,898,たまにゅーたうん№805いせき,多摩ニュータウン№805遺跡,八王子市 上柚木,[縄文時代（早期?前期）][奈良時代][平安時代][近世],包蔵地,[近世]集石　井戸,縄文土器　石器　土師器　陶器　石臼　鉄製品　手鏡　木製品　銭貨
13201089900,13201,899,たまにゅーたうん№806いせき,多摩ニュータウン№806遺跡,八王子市 上柚木,[旧石器時代][縄文時代（前期?中期）][奈良時代][平安時代][中世][近世],集落,[縄文時代]土坑　[近世]建物　ピット　土坑　井戸　溝,台形石器　礫器　石核　剥片　縄文土器　有舌尖頭器　土師器　須恵器　土師質土器　陶磁器　砥石
13201090000,13201,900,たまにゅーたうん№807いせき,多摩ニュータウン№807遺跡,八王子市 下柚木,[縄文時代（前期?中期）][奈良時代][平安時代][中世][近世],包蔵地,,縄文土器　土師器　須恵器　陶磁器
13201090100,13201,901,たまにゅーたうん№808いせき,多摩ニュータウン№808遺跡,八王子市 上柚木,[縄文時代（前期?中期）][近世],包蔵地,,縄文土器　陶磁器
13201090200,13201,902,たまにゅーたうん№809いせき,多摩ニュータウン№809遺跡,八王子市 上柚木,[縄文時代（早期?後期）][古墳時代][奈良時代][平安時代][近世],包蔵地,[縄文時代]焼土　土坑　[古墳時代]土坑　[奈良時代][平安時代]土坑　[近世]炭窯　溝,縄文土器　石器　土師器　須恵器　陶磁器　炭化物
13201090300,13201,903,たまにゅーたうん№810いせき,多摩ニュータウン№810遺跡,八王子市 上柚木,[縄文時代（早期?中期）][弥生時代],包蔵地,[縄文時代]土坑,縄文土器　石器　弥生土器
13201090400,13201,904,たまにゅーたうん№811いせき,多摩ニュータウン№811遺跡,八王子市 上柚木,[縄文時代（早期?前期）][近世],包蔵地,[縄]集石　焼土　土坑　[近]土坑　炭窯　溝,縄文土器　石器　陶磁器
13201090500,13201,905,たまにゅーたうん№812いせき,多摩ニュータウン№812遺跡,八王子市 上柚木,[縄文時代（早期?前期）][古墳時代][平安時代][近世],包蔵地,[縄文時代]土坑　[古墳時代]土坑　[平安時代]土坑,縄文土器　打斧　礫器　石鏃　磨石　土師器　陶磁器
13201090600,13201,906,たまにゅーたうん№813いせき,多摩ニュータウン№813遺跡,八王子市 上柚木,[旧石器時代][縄文時代（早期?前期）][平安時代][近世],包蔵地,[縄文時代]焼土　土坑　[平安時代]焼土　[近世]土坑　炭窯　溝,尖頭器　打斧　縄文土器　石器　土師器
13201090700,13201,907,たまにゅーたうん№814いせき,多摩ニュータウン№814遺跡,八王子市 上柚木,[縄文時代（早期?前期）][古墳時代][平安時代][中世][近世],集落,[古墳時代]土坑　[平安時代]住居　土坑　[近世]炭窯　[時代不明]焼土,縄文土器　石器　土師器　石臼
